Node 1 Name,Node 1 Tissue,Node 2 Name,Node 2 Tissue,edge_dir
"2,5-Piperazinedione, 3-benzyl-6-isopropyl-",Plasma,Salsoline,Plasma,1
"2,5-Piperazinedione, 3-benzyl-6-isopropyl-",Plasma,Sertraline carbamoyl glucuronide,Plasma,1
"2,5-Piperazinedione, 3-benzyl-6-isopropyl-",Plasma,"Stigmast-5-ene, 3beta-",Plasma,1
"2,5-Piperazinedione, 3-benzyl-6-isopropyl-",Plasma,Tartronic acid,Plasma,1
"2,5-Piperazinedione, 3-benzyl-6-isopropyl-",Plasma,Triethanolamine,Plasma,1
"2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine",Plasma,"3-Hydroxy-2,3-dihydromaltol",Plasma,1
"2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine",Plasma,"3,5-Dimethylpyrazole",Plasma,1
"2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine",Plasma,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,1
"2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine",Plasma,4-Hydroxybenzeneacetic acid,Plasma,1
"2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine",Plasma,alpha-Tocopherol,Plasma,1
"2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine",Plasma,"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",Plasma,1
"2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine",Plasma,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Plasma,1
"2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine",Plasma,"Cephalotaxine, 3-deoxy-3,11-epoxy-, (3alpha,11alpha)-",Plasma,-1
"2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine",Plasma,"D-(+)-Ribono-1,4-lactone (R,S,R)-",Plasma,1
"2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine",Plasma,D-Fructose,Plasma,1
"2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine",Plasma,Dinoseb ,Plasma,1
"2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine",Plasma,DL-Glyceraldehyde,Plasma,1
"2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine",Plasma,Indole-5-carboxylic acid,Plasma,1
"2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine",Plasma,Isofucosterol,Plasma,1
"2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine",Plasma,Isopropyl palmitate,Plasma,1
"2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine",Plasma,Methyl aminoacetate,Plasma,1
"2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine",Plasma,Methyl-3-methoxy-5-methyl benzoate,Plasma,1
"2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine",Plasma,N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,Plasma,1
"2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine",Plasma,Nonadecanoic acid,Plasma,1
"2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine",Plasma,"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",Plasma,1
"2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine",Plasma,"Propanetriol, 2-methyl-",Plasma,1
"2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine",Plasma,Tartronic acid,Plasma,1
"2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine",Plasma,"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",Plasma,1
"2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine",Plasma,Triethanolamine,Plasma,1
"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline",Plasma,"2-Acetyl-3-(1-methyl-2-pyrrolyl)-1,4-benzenediol",Plasma,-1
"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline",Plasma,5-(2-Aminopropyl)-2-methylphenol,Plasma,-1
"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline",Plasma,"Acetamide, N,N-diethyl-",Plasma,1
"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline",Plasma,Glycolic acid,Plasma,1
"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline",Plasma,p-Hydroxydiisopropylbenzene,Plasma,1
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester",Plasma,DL-Phenylalanine,Plasma,1
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester",Plasma,"N-isobutyl-2-(trimethylsilyloxy]-4,5-dihydro-1H-imidazole-1-carboxamide",Plasma,1
3-Amino-2-piperidone,Plasma,1-Monoacetin,Plasma,1
3-Amino-2-piperidone,Plasma,"3-Cyclohexyl-L-alanine amide, N,N,N'N'-tetramethyl-",Plasma,1
3-Amino-2-piperidone,Plasma,5-(2-Aminopropyl)-2-methylphenol,Plasma,-1
3-Amino-2-piperidone,Plasma,"5alpha-Pregnane-3,20-dione",Plasma,1
3-Amino-2-piperidone,Plasma,"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",Plasma,1
3-Amino-5-morpholinomethyl-2-oxazolidinone,Plasma,1-(4-Hydroxybenzylidene)acetone,Plasma,1
3-Amino-5-morpholinomethyl-2-oxazolidinone,Plasma,1-Octanol,Plasma,1
3-Amino-5-morpholinomethyl-2-oxazolidinone,Plasma,"Acetamide, N,N-diethyl-",Plasma,1
3-Amino-5-morpholinomethyl-2-oxazolidinone,Plasma,"Butanal, 2,3,4-tris[(trimethylsilyl)oxy]-, O-methyloxime, [R-(R*,R*)]-",Plasma,1
3-Amino-5-morpholinomethyl-2-oxazolidinone,Plasma,L-Tyrosine,Plasma,1
3-Aminobutanoic acid,Plasma,"Glycine, N-(N-DL-leucylglycyl)-",Plasma,1
3-Aminobutanoic acid,Plasma,Tributyl acetylcitrate,Plasma,-1
"3-Buten-2-one, 3-trimethylsilyloxy-",Plasma,Octanoic acid,Plasma,1
"3-Buten-2-one, 4-(4-methoxyphenyl)-",Plasma,"7-Isoquinolinol, 1,2,3,4-tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-",Plasma,1
"3-Cyclohexyl-L-alanine amide, N,N,N'N'-tetramethyl-",Plasma,1-Monoacetin,Plasma,1
"3-Cyclohexyl-L-alanine amide, N,N,N'N'-tetramethyl-",Plasma,1-Phenylethanol,Plasma,-1
"3-Cyclohexyl-L-alanine amide, N,N,N'N'-tetramethyl-",Plasma,5-(2-Aminopropyl)-2-methylphenol,Plasma,-1
"3-Cyclohexyl-L-alanine amide, N,N,N'N'-tetramethyl-",Plasma,Glycine,Plasma,1
"3-Cyclohexyl-L-alanine amide, N,N,N'N'-tetramethyl-",Plasma,Propylamine,Plasma,1
3-Hexenedinitrile,Plasma,(pm)-alpha-Tocopherol acetate,Plasma,1
3-Hexenedinitrile,Plasma,1-(4-Hydroxybenzylidene)acetone,Plasma,1
3-Hexenedinitrile,Plasma,1-Octanol,Plasma,1
3-Hexenedinitrile,Plasma,2-Hexen-1-ol,Plasma,1
3-Hexenedinitrile,Plasma,3-Amino-5-morpholinomethyl-2-oxazolidinone,Plasma,1
3-Hexenedinitrile,Plasma,3-Hydroxyisovaleric acid,Plasma,1
3-Hexenedinitrile,Plasma,"3,5-Dimethylpyrazole",Plasma,1
3-Hexenedinitrile,Plasma,5-Henicosylresorcinol,Plasma,1
3-Hexenedinitrile,Plasma,"Benzoic acid, pentadecyl ester",Plasma,1
3-Hexenedinitrile,Plasma,Benzophenone,Plasma,1
3-Hexenedinitrile,Plasma,Cinnamic acid,Plasma,1
3-Hexenedinitrile,Plasma,Diphenyl ether,Plasma,1
3-Hexenedinitrile,Plasma,Hydantoic acid,Plasma,1
3-Hexenedinitrile,Plasma,Levulinic acid,Plasma,1
3-Hexenedinitrile,Plasma,Phenoxyacetic acid,Plasma,1
3-Hexenedinitrile,Plasma,Phlorizin,Plasma,1
3-Hexenedinitrile,Plasma,Phloroglucinol,Plasma,1
3-Hexenedinitrile,Plasma,Pimelic acid,Plasma,1
3-Hexenedinitrile,Plasma,Salsoline,Plasma,1
3-Hexenedinitrile,Plasma,"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",Plasma,1
"3-Hydroxy-2,3-dihydromaltol",Plasma,3-Methoxysalicylic acid,Plasma,-1
"3-Hydroxy-2,3-dihydromaltol",Plasma,L-Aspartic acid,Plasma,1
3-Hydroxyisovaleric acid,Plasma,1-(4-Hydroxybenzylidene)acetone,Plasma,1
3-Hydroxyisovaleric acid,Plasma,1-Octanol,Plasma,1
3-Hydroxyisovaleric acid,Plasma,3-Amino-5-morpholinomethyl-2-oxazolidinone,Plasma,1
3-Hydroxyisovaleric acid,Plasma,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,1
3-Hydroxyisovaleric acid,Plasma,5-Henicosylresorcinol,Plasma,1
3-Hydroxyisovaleric acid,Plasma,"Acetohydrazide, 2-(2-isopropyl-5-methylphenoxy)-N2-benzylideno-",Plasma,1
3-Hydroxyisovaleric acid,Plasma,Arachidonic acid,Plasma,1
3-Hydroxyisovaleric acid,Plasma,"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,1
3-Hydroxyisovaleric acid,Plasma,"Benzoic acid, pentadecyl ester",Plasma,1
3-Hydroxyisovaleric acid,Plasma,"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",Plasma,1
3-Hydroxyisovaleric acid,Plasma,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Plasma,1
3-Hydroxyisovaleric acid,Plasma,Dinoseb ,Plasma,1
3-Hydroxyisovaleric acid,Plasma,Diphenyl ether,Plasma,1
3-Hydroxyisovaleric acid,Plasma,Levulinic acid,Plasma,1
3-Hydroxyisovaleric acid,Plasma,Metanephrine,Plasma,1
3-Hydroxyisovaleric acid,Plasma,Myristic acid,Plasma,1
3-Hydroxyisovaleric acid,Plasma,Nonadecanoic acid,Plasma,1
3-Hydroxyisovaleric acid,Plasma,Phenoxyacetic acid,Plasma,1
3-Hydroxyisovaleric acid,Plasma,"Propanetriol, 2-methyl-",Plasma,1
3-Hydroxyisovaleric acid,Plasma,Triethanolamine,Plasma,1
3-Indoleacetic acid,Plasma,3-Indolepropionic acid,Plasma,1
3-Indoleacetic acid,Plasma,5-(2-Aminopropyl)-2-methylphenol,Plasma,-1
3-Indoleacetic acid,Plasma,7-(Trimethylsilyl)amino-4-methylcoumarin,Plasma,1
3-Indoleacetic acid,Plasma,Glycine,Plasma,1
3-Indoleacetic acid,Plasma,Indole-3-lactic acid,Plasma,1
3-Indoleacetic acid,Plasma,Ketamine ,Plasma,-1
3-Indoleacetic acid,Plasma,L-Tryptophan,Plasma,1
3-Indoleacetic acid,Plasma,Naphthofluorescein,Plasma,1
3-Indoleacetic acid,Plasma,Niacinamide,Plasma,-1
3-Indoleacetic acid,Plasma,"Tacrine, N-trimethylsilyl-",Plasma,1
3-Indolepropionic acid,Plasma,S-Methyl-L-cysteine,Plasma,1
3-Methoxysalicylic acid,Plasma,"(S,S)-(-)-Hydrobenzoin",Plasma,-1
3-Methoxysalicylic acid,Plasma,"3,4-dimethyl-5-(3,4-methylenedioxy)phenyloxazolidine",Plasma,1
"3,5-Dimethylpyrazole",Plasma,1-(4-Hydroxybenzylidene)acetone,Plasma,1
"3,5-Dimethylpyrazole",Plasma,1-Octanol,Plasma,1
"3,5-Dimethylpyrazole",Plasma,2-Naphthol,Plasma,1
"3,5-Dimethylpyrazole",Plasma,4-Cumylphenol,Plasma,1
"3,5-Dimethylpyrazole",Plasma,"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,1
"3,5-Dimethylpyrazole",Plasma,"Benzoic acid, pentadecyl ester",Plasma,1
"3,5-Dimethylpyrazole",Plasma,Benzophenone,Plasma,1
"3,5-Dimethylpyrazole",Plasma,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Plasma,1
"3,5-Dimethylpyrazole",Plasma,Cinnamic acid,Plasma,1
"3,5-Dimethylpyrazole",Plasma,Diphenyl ether,Plasma,1
"3,5-Dimethylpyrazole",Plasma,Indole-5-carboxylic acid,Plasma,1
"3,5-Dimethylpyrazole",Plasma,"Inosose-2, 1,3,4,5,6-pentakis-",Plasma,1
"3,5-Dimethylpyrazole",Plasma,Isofucosterol,Plasma,1
"3,5-Dimethylpyrazole",Plasma,Methyl aminoacetate,Plasma,1
"3,5-Dimethylpyrazole",Plasma,N-Acetyl-L-glutamic acid,Plasma,1
"3,5-Dimethylpyrazole",Plasma,Neostigmine ,Plasma,1
"3,5-Dimethylpyrazole",Plasma,Nonadecanoic acid,Plasma,1
"3,5-Dimethylpyrazole",Plasma,"Pentenoic acid, 4-[(trimethylsilyl)oxy]-",Plasma,1
"3,5-Dimethylpyrazole",Plasma,Phloroglucinol,Plasma,1
"3,5-Dimethylpyrazole",Plasma,"Propanetriol, 2-methyl-",Plasma,1
"3,5-Dimethylpyrazole",Plasma,"Stigmast-5-ene, 3beta-",Plasma,1
"3,5-Dimethylpyrazole",Plasma,"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",Plasma,1
3'-(Trimethylsilyl)oxy-beta-naphthoflavone,Plasma,D-Threitol,Plasma,1
3'-Hydroxyacetophenone,Plasma,"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,(pm)-alpha-Tocopherol acetate,Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,1-(4-Hydroxybenzylidene)acetone,Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,1-Phenylethanol,Plasma,-1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,"2-Propanone, bis(1-methylethyl)hydrazone",Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,"5-Androsten-17alpha-methyl-3beta,17beta-diol",Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,"6,7,4'-Trihydroxyisoflavone",Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,7-(Trimethylsilyl)amino-4-methylcoumarin,Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,Acetoacetic acid,Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,Aceturic acid,Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,alpha-Tocopherol,Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,"Benzaldehyde, 2,5-dimethyl-",Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,Benzeneacetic acid,Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-",Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,"Cyclopentanone, 2,2,4-trimethyl-",Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,D-Fructose,Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,Deoxycholic Acid,Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,Dinoseb ,Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,"Ethanamine, N,N-diethyl-2,2-dimethyl-2-[(3,5-dimethoxy)phenyl]-",Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,Indole-5-carboxylic acid,Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,Isofucosterol,Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,Isopropyl palmitate,Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,Itaconic acid,Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,Levulinic acid,Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,Metanephrine,Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,Methyl aminoacetate,Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,Methylmalonic monoamide,Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,Neostigmine ,Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,Niclosamide,Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,Nonadecanoic acid,Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,p-Hydroxydiisopropylbenzene,Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,Pimelic acid,Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,"Propanetriol, 2-methyl-",Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,Propylamine,Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,Tartronic acid,Plasma,1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Plasma,Triethanolamine,Plasma,1
4-(Methoxycarbonyl)phenol,Plasma,"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",Plasma,-1
4-Cumylphenol,Plasma,Octopamine,Plasma,-1
4-Hydroxy-5-(hydroxymethyl)oxolan-2-one,Plasma,Cyclo(L-prolyl-L-valine) ,Plasma,-1
4-Hydroxybenzaldehyde,Plasma,2-Pyrrolidinone,Plasma,1
4-Hydroxybenzeneacetic acid,Plasma,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Plasma,1
4-Hydroxybenzeneacetic acid,Plasma,cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,Plasma,1
4-Hydroxybenzeneacetic acid,Plasma,D-Fructose,Plasma,1
4-Hydroxybenzeneacetic acid,Plasma,Glyceric acid,Plasma,1
4-Hydroxybenzeneacetic acid,Plasma,L-Threitol,Plasma,1
4-Hydroxybenzeneacetic acid,Plasma,Methyl-3-methoxy-5-methyl benzoate,Plasma,1
4-Hydroxybenzeneacetic acid,Plasma,Tartronic acid,Plasma,1
4-Hydroxybenzoic acid,Plasma,Glycolic acid,Plasma,1
4-Hydroxyphenyllactic acid,Plasma,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",Plasma,1
4-Hydroxyphenyllactic acid,Plasma,L-Tyrosine,Plasma,1
5-(2-Aminopropyl)-2-methylphenol,Plasma,"D-Xylofuranose, 1,2,3,5-tetrakis-O-",Plasma,-1
5-(2-Aminopropyl)-2-methylphenol,Plasma,l-Histidine ethyl ester,Plasma,-1
5-Aminovaleric acid,Plasma,Palmitelaidic acid,Plasma,-1
5-Henicosylresorcinol,Plasma,1-Octanol,Plasma,1
5-Henicosylresorcinol,Plasma,3-Amino-5-morpholinomethyl-2-oxazolidinone,Plasma,1
5-Henicosylresorcinol,Plasma,"Benzimidazole, 5-trifluoromethyl-2-methyl-",Plasma,1
5-Henicosylresorcinol,Plasma,"Benzoic acid, pentadecyl ester",Plasma,1
5-Henicosylresorcinol,Plasma,Benzophenone,Plasma,1
5-Henicosylresorcinol,Plasma,Cinnamic acid,Plasma,1
5-Henicosylresorcinol,Plasma,Diphenyl ether,Plasma,1
5-Henicosylresorcinol,Plasma,"Ethanone, 1-(2,5-dimethoxyphenyl)-",Plasma,1
5-Henicosylresorcinol,Plasma,Hexanoic acid,Plasma,1
5-Henicosylresorcinol,Plasma,Levulinic acid,Plasma,1
5-Henicosylresorcinol,Plasma,Metanephrine,Plasma,1
5-Henicosylresorcinol,Plasma,Niclosamide,Plasma,1
5-Henicosylresorcinol,Plasma,Nitrosothymol,Plasma,1
5-Henicosylresorcinol,Plasma,"Pentanedioic acid, 2-[(trimethylsilyl)oxy]-",Plasma,-1
5-Henicosylresorcinol,Plasma,Phlorizin,Plasma,1
5-Henicosylresorcinol,Plasma,Pimelic acid,Plasma,1
5-Henicosylresorcinol,Plasma,S-Methyl-L-cysteine,Plasma,1
5-Hydroxyquinoline,Plasma,(pm)-alpha-Tocopherol acetate,Plasma,1
5-Hydroxyquinoline,Plasma,"(R*,S*)-2,3-Dihydroxybutanoic acid",Plasma,1
5-Hydroxyquinoline,Plasma,1-Phenylethanol,Plasma,-1
5-Hydroxyquinoline,Plasma,"2-Propanone, bis(1-methylethyl)hydrazone",Plasma,1
5-Hydroxyquinoline,Plasma,7-(Trimethylsilyl)amino-4-methylcoumarin,Plasma,1
5-Hydroxyquinoline,Plasma,Aceturic acid,Plasma,1
5-Hydroxyquinoline,Plasma,"Benzaldehyde, 2,5-dimethyl-",Plasma,1
5-Hydroxyquinoline,Plasma,Benzeneacetic acid,Plasma,1
5-Hydroxyquinoline,Plasma, 5-Hydroxyhexanoic acid,Plasma,1
5-Hydroxyquinoline,Plasma,cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,Plasma,1
5-Hydroxyquinoline,Plasma,Dihydrouracil,Plasma,1
5-Hydroxyquinoline,Plasma,DL-Glyceraldehyde,Plasma,1
5-Hydroxyquinoline,Plasma,"Ethanamine, N,N-diethyl-2,2-dimethyl-2-[(3,5-dimethoxy)phenyl]-",Plasma,1
5-Hydroxyquinoline,Plasma,Isoxaben,Plasma,1
5-Hydroxyquinoline,Plasma,N-Isovaleroylglycine,Plasma,1
5-Hydroxyquinoline,Plasma,N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,Plasma,1
5-Hydroxyquinoline,Plasma,"N,O-Bis(trimethylsilyl)carbamate",Plasma,1
5-Hydroxyquinoline,Plasma,Tartronic acid,Plasma,1
5-Hydroxytryptophan,Plasma,"5-Cholesten-3beta, 7alpha-bis[(trimethylsilyl)oxy]- ",Plasma,1
5-Hydroxytryptophan,Plasma,S-Methyl-L-cysteine,Plasma,1
5-Hydroxytryptophan,Plasma,Salsoline,Plasma,1
"5alpha-Pregnane-3,20-dione",Plasma,"2,2,8,8-Tetramethyl-3,7-dioxa-4-aza-2,8-disilanon-4-ene",Plasma,1
"5alpha-Pregnane-3,20-dione",Plasma,Delorazepam,Plasma,1
"6,7,4'-Trihydroxyisoflavone",Plasma,(pm)-alpha-Tocopherol acetate,Plasma,1
"6,7,4'-Trihydroxyisoflavone",Plasma,"Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)-",Plasma,-1
"6,7,4'-Trihydroxyisoflavone",Plasma,D-Fructose,Plasma,1
"6,7,4'-Trihydroxyisoflavone",Plasma,Methyl aminoacetate,Plasma,1
"6,7,4'-Trihydroxyisoflavone",Plasma,p-Toluic acid,Plasma,1
"6,7,4'-Trihydroxyisoflavone",Plasma,"Propanetriol, 2-methyl-",Plasma,1
"6,7,4'-Trihydroxyisoflavone",Plasma,Ribitol,Plasma,1
"7-Acetyl-6-ethyl-1,1,4,4-tetramethyltetralin ",Plasma,"2-Acetyl-3-(1-methyl-2-pyrrolyl)-1,4-benzenediol",Plasma,1
"7-Acetyl-6-ethyl-1,1,4,4-tetramethyltetralin ",Plasma,D-Ribose,Plasma,-1
9-Octadecenamide,Plasma,"9,12-Octadecadienoic acid",Plasma,1
9-Octadecenamide,Plasma,Ketamine ,Plasma,-1
"9,12-Octadecadienoic acid",Plasma,5-Aminovaleric acid,Plasma,-1
"Acetic acid, bis[(trimethylsilyl)oxyl]-",Plasma,"(S,S)-(-)-Hydrobenzoin",Plasma,-1
Acetoacetic acid,Plasma,"(R*,S*)-2,3-Dihydroxybutanoic acid",Plasma,1
Acetoacetic acid,Plasma,7-(Trimethylsilyl)amino-4-methylcoumarin,Plasma,1
Acetoacetic acid,Plasma,Aceturic acid,Plasma,1
Acetoacetic acid,Plasma,"Benzaldehyde, 2,5-dimethyl-",Plasma,1
Acetoacetic acid,Plasma,Benzophenone,Plasma,1
Acetoacetic acid,Plasma,Indole-5-carboxylic acid,Plasma,1
Acetoacetic acid,Plasma,Isopropyl palmitate,Plasma,1
Acetoacetic acid,Plasma,Itaconic acid,Plasma,1
Acetoacetic acid,Plasma,Methyl aminoacetate,Plasma,1
Acetoacetic acid,Plasma,Neostigmine ,Plasma,1
Acetoacetic acid,Plasma,"Pentenoic acid, 4-[(trimethylsilyl)oxy]-",Plasma,1
Acetoacetic acid,Plasma,"Propanetriol, 2-methyl-",Plasma,1
"Acetohydrazide, 2-(2-isopropyl-5-methylphenoxy)-N2-benzylideno-",Plasma,Ammeline,Plasma,1
Aceturic acid,Plasma,alpha-Tocopherol,Plasma,1
Aceturic acid,Plasma, 5-Hydroxyhexanoic acid,Plasma,1
Aceturic acid,Plasma,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Plasma,1
Aceturic acid,Plasma,"Cephalotaxine, 3-deoxy-3,11-epoxy-, (3alpha,11alpha)-",Plasma,-1
Aceturic acid,Plasma,Dihydrouracil,Plasma,1
Aceturic acid,Plasma,DL-Glyceraldehyde,Plasma,1
Aceturic acid,Plasma,"Glycine, N-[4-[(trimethylsilyl)oxy]benzoyl]-",Plasma,1
Aceturic acid,Plasma,Isopropyl palmitate,Plasma,1
Aceturic acid,Plasma,Isoxaben,Plasma,1
Aceturic acid,Plasma,Itaconic acid,Plasma,1
Aceturic acid,Plasma,Methylmalonic monoamide,Plasma,1
Aceturic acid,Plasma,Nonadecanoic acid,Plasma,1
Aceturic acid,Plasma,"Propanetriol, 2-methyl-",Plasma,1
Aceturic acid,Plasma,Tartronic acid,Plasma,1
Adipoyl-L-carnitine,Plasma,1-Octanol,Plasma,1
Adipoyl-L-carnitine,Plasma,Cyclo-(l-leucyl-l-phenylalanyl) ,Plasma,-1
Adipoyl-L-carnitine,Plasma,Tetradecanenitrile,Plasma,-1
Allylescaline ,Plasma,4-Cumylphenol,Plasma,1
Allylescaline ,Plasma,Benzophenone,Plasma,1
Allylescaline ,Plasma,L-Aspartic acid,Plasma,1
"alpha-L-Galactopyranoside, methyl 6-deoxy-, (R,R,R,S,S)-",Plasma,Mirin,Plasma,1
