n1,n2,edge_dir
3-Pyridylcarbinol,ENSMUSG00000072704-P,1
3-Pyridylcarbinol,ENSMUSG00000046351-P,1
3-Pyridylcarbinol,ENSMUSG00000022023-P,1
3-Pyridylcarbinol,ENSMUSG00000043535-P,1
3-Pyridylcarbinol,ENSMUSG00000011831-P,1
3-Pyridylcarbinol,ENSMUSG00000052584-P,-1
3-Pyridylcarbinol,ENSMUSG00000048330-P,1
3-Pyridylcarbinol,ENSMUSG00000021149-P,1
3-Pyridylcarbinol,ENSMUSG00000032348-P,1
4-Pyridinol,ENSMUSG00000044927-P,-1
4-Pyridinol,ENSMUSG00000032348-P,1
Cytosine,L-Serine,1
Dihydrouracil,ENSMUSG00000006777-P,1
Dihydrouracil,ENSMUSG00000055239-P,1
Dihydrouracil,ENSMUSG00000064338-P,-1
Dihydrouracil,ENSMUSG00000025862-P,1
ENSMUSG00000004040-P,Methylmaleic acid,1
Methylmaleic acid,ENSMUSG00000026029-P,-1
Methylmaleic acid,ENSMUSG00000055239-P,-1
ENSMUSG00000017405-P,2'-Desoxyuridine,1
ENSMUSG00000017405-P,"Hexadecanoic acid, tetradecyl ester",1
2'-Desoxyuridine,ENSMUSG00000022463-P,-1
2'-Desoxyuridine,ENSMUSG00000022561-P,-1
2'-Desoxyuridine,ENSMUSG00000037742-P,1
2'-Desoxyuridine,ENSMUSG00000030605-P,-1
2'-Desoxyuridine,ENSMUSG00000033436-P,-1
2'-Desoxyuridine,ENSMUSG00000030801-P,-1
2'-Desoxyuridine,ENSMUSG00000028057-P,-1
2'-Desoxyuridine,ENSMUSG00000025862-P,1
2'-Desoxyuridine,Thymidine,1
"Hexadecanoic acid, tetradecyl ester",ENSMUSG00000001687-P,1
"Hexadecanoic acid, tetradecyl ester",ENSMUSG00000047264-P,-1
"Hexadecanoic acid, tetradecyl ester",ENSMUSG00000091183-P,1
ENSMUSG00000024253-P,Butyl Succinate,1
Butyl Succinate,ENSMUSG00000032172-P,-1
Butyl Succinate,ENSMUSG00000032348-P,1
ENSMUSG00000031751-P,alpha-Tocopheryl acetate,1
alpha-Tocopheryl acetate,ENSMUSG00000038646-P,-1
alpha-Tocopheryl acetate,ENSMUSG00000007570-P,1
ENSMUSG00000030691-P,Ribonic acid,1
Ribonic acid,ENSMUSG00000072704-P,1
Ribonic acid,ENSMUSG00000025862-P,1
ENSMUSG00000024168-P,Pentanedioic acid,1
Pentanedioic acid,ENSMUSG00000025789-P,-1
ENSMUSG00000001687-P,L-Serine,1
L-Serine,ENSMUSG00000026341-P,1
L-Serine,ENSMUSG00000072704-P,1
L-Serine,ENSMUSG00000027523-P,1
L-Serine,ENSMUSG00000043535-P,1
ENSMUSG00000028826-P,3-(3-Hydroxyphenyl)propanoic acid,1
3-(3-Hydroxyphenyl)propanoic acid,ENSMUSG00000020752-P,-1
3-(3-Hydroxyphenyl)propanoic acid,ENSMUSG00000065799-P,1
3-(3-Hydroxyphenyl)propanoic acid,ENSMUSG00000099689-P,1
3-(3-Hydroxyphenyl)propanoic acid,Niacinamide,-1
ENSMUSG00000026341-P,beta-D-(-)-Ribopyranose,1
beta-D-(-)-Ribopyranose,ENSMUSG00000037664-P,1
beta-D-(-)-Ribopyranose,ENSMUSG00000021686-P,1
beta-D-(-)-Ribopyranose,ENSMUSG00000031967-P,1
beta-D-(-)-Ribopyranose,ENSMUSG00000032172-P,-1
beta-D-(-)-Ribopyranose,ENSMUSG00000071253-P,1
beta-D-(-)-Ribopyranose,ENSMUSG00000025789-P,-1
beta-D-(-)-Ribopyranose,"Erythrono-1,4-lactone",1
ENSMUSG00000042010-P,N-Methyl-alpha-aminoisobutyric acid,-1
N-Methyl-alpha-aminoisobutyric acid,ENSMUSG00000032251-P,1
N-Methyl-alpha-aminoisobutyric acid,ENSMUSG00000043535-P,1
N-Methyl-alpha-aminoisobutyric acid,ENSMUSG00000040586-P,1
N-Methyl-alpha-aminoisobutyric acid,4-Hydroxybenzaldehyde,1
N-Methyl-alpha-aminoisobutyric acid,Palmitic Acid,-1
ENSMUSG00000036478-P,Xylazine,1
ENSMUSG00000022463-P,Niacinamide,-1
ENSMUSG00000022463-P,"2-Pentenedioic acid, 2-hydroxy-",-1
ENSMUSG00000022463-P,Thymidine,-1
Niacinamide,ENSMUSG00000032306-P,-1
Niacinamide,ENSMUSG00000018171-P,-1
Niacinamide,"2-Pentenedioic acid, 2-hydroxy-",1
"2-Pentenedioic acid, 2-hydroxy-",ENSMUSG00000046351-P,1
Thymidine,ENSMUSG00000022561-P,-1
Thymidine,ENSMUSG00000030605-P,-1
Thymidine,ENSMUSG00000033436-P,-1
Thymidine,ENSMUSG00000030801-P,-1
ENSMUSG00000033487-P,"D-Erythro-Pentitol, 2-deoxy-",-1
ENSMUSG00000037664-P,Phenylalanine,1
Phenylalanine,ENSMUSG00000022561-P,-1
Phenylalanine,ENSMUSG00000054364-P,-1
Phenylalanine,ENSMUSG00000041720-P,-1
Phenylalanine,ENSMUSG00000025862-P,1
Phenylalanine,ENSMUSG00000031715-P,1
Phenylalanine,ENSMUSG00000027349-P,1
Phenylalanine,ENSMUSG00000042699-P,1
Phenylalanine,4-Hydroxybenzaldehyde,1
ENSMUSG00000002455-P,1-Octadecanol,1
1-Octadecanol,ENSMUSG00000027706-P,1
1-Octadecanol,ENSMUSG00000027860-P,1
1-Octadecanol,ENSMUSG00000003190-P,1
1-Octadecanol,ENSMUSG00000048330-P,1
ENSMUSG00000030079-P,N-Methyl-L-proline,1
N-Methyl-L-proline,ENSMUSG00000047547-P,1
N-Methyl-L-proline,L-Glutamine,1
ENSMUSG00000058492-P,Campesterol,-1
ENSMUSG00000026029-P,3-Undecene,1
3-Undecene,ENSMUSG00000027706-P,1
3-Undecene,ENSMUSG00000026896-P,1
3-Undecene,ENSMUSG00000021904-P,1
3-Undecene,ENSMUSG00000064246-P,1
3-Undecene,ENSMUSG00000027860-P,1
3-Undecene,ENSMUSG00000055022-P,1
3-Undecene,ENSMUSG00000041649-P,-1
3-Undecene,Menthol,1
ENSMUSG00000026896-P,Menthol,1
Menthol,4-Hydroxybenzaldehyde,-1
ENSMUSG00000020248-P,4-Hydroxy-5-(hydroxymethyl)oxolan-2-one,1
ENSMUSG00000020135-P,Itaconic acid,1
ENSMUSG00000046947-P,"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-posphate",-1
"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-posphate",ENSMUSG00000068335-P,1
ENSMUSG00000031918-P,L-Glutamine,1
ENSMUSG00000104339-P,L-(+)-Lactic acid,-1
ENSMUSG00000021686-P,"2,5-Dimethoxybenzhydrazide",1
"2,5-Dimethoxybenzhydrazide",ENSMUSG00000025862-P,1
ENSMUSG00000017697-P,Arabinose,1
Arabinose,ENSMUSG00000020235-P,1
ENSMUSG00000025323-P,"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)",1
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)",ENSMUSG00000032172-P,-1
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)",ENSMUSG00000027782-P,1
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)",ENSMUSG00000026096-P,1
ENSMUSG00000068335-P,1-Hexanol,-1
1-Hexanol,ENSMUSG00000033585-P,1
ENSMUSG00000031112-P,"3-Hydroxy-2,3-dihydromaltol",1
"3-Hydroxy-2,3-dihydromaltol",ENSMUSG00000039194-P,1
ENSMUSG00000054364-P,Uridine,-1
Uridine,ENSMUSG00000033453-P,-1
ENSMUSG00000028383-P,"2-Furanacetaldehyde, tetrahydro-alpha",1
ENSMUSG00000021676-P,Citric acid,1
Citric acid,ENSMUSG00000048330-P,1
Citric acid,ENSMUSG00000031637-P,1
Citric acid,ENSMUSG00000086769-P,1
ENSMUSG00000024472-P,Glycolic acid,1
ENSMUSG00000038545-P,Octadecyl octyl ether,-1
ENSMUSG00000065799-P,3-Methyl-2-furoic acid,-1
3-Methyl-2-furoic acid,ENSMUSG00000042129-P,1
ENSMUSG00000021904-P,"Azetidine, 1-acetyl-2-methyl",1
ENSMUSG00000021904-P,"Hexadecanoic acid, 4-hydroxybutyl ester",1
"Azetidine, 1-acetyl-2-methyl",ENSMUSG00000051510-P,1
"Hexadecanoic acid, 4-hydroxybutyl ester",ENSMUSG00000044927-P,-1
ENSMUSG00000030268-P,Palmitic Acid,-1
Palmitic Acid,ENSMUSG00000048330-P,1
Palmitic Acid,ENSMUSG00000030616-P,1
ENSMUSG00000031967-P,3-Hydroxyisovaleric acid,1
ENSMUSG00000031967-P,"Erythrono-1,4-lactone",1
3-Hydroxyisovaleric acid,ENSMUSG00000041649-P,-1
"Erythrono-1,4-lactone",ENSMUSG00000032348-P,1
ENSMUSG00000046157-P,beta-Arabinopyranose,-1
beta-Arabinopyranose,ENSMUSG00000071637-P,-1
beta-Arabinopyranose,ENSMUSG00000006800-P,-1
beta-Arabinopyranose,ENSMUSG00000029265-P,1
ENSMUSG00000032172-P,2'-Deoxyribolactone,-1
ENSMUSG00000032172-P,8-Hydroxy-5-(hydroxymethyl)quinoline,-1
2'-Deoxyribolactone,ENSMUSG00000030697-P,-1
2'-Deoxyribolactone,ENSMUSG00000039959-P,1
2'-Deoxyribolactone,ENSMUSG00000027957-P,1
8-Hydroxy-5-(hydroxymethyl)quinoline,ENSMUSG00000070527-P,-1
8-Hydroxy-5-(hydroxymethyl)quinoline,ENSMUSG00000032796-P,1
ENSMUSG00000040761-P,Phloroglucinol,1
ENSMUSG00000039157-P,"Xylonic acid, delta-lactone",1
ENSMUSG00000029034-P,1-Tetracosene,-1
ENSMUSG00000027598-P,L-(-)-Sorbofuranose,1
L-(-)-Sorbofuranose,ENSMUSG00000038555-P,-1
L-(-)-Sorbofuranose,ENSMUSG00000025862-P,1
ENSMUSG00000030697-P,Idoxuridine,-1
ENSMUSG00000030286-P,"1-Propanamine, N,N-diethyl-",-1
"1-Propanamine, N,N-diethyl-",ENSMUSG00000008348-P,-1
ENSMUSG00000039715-P,Ketamine,-1
ENSMUSG00000007379-P,4-Hydroxybenzaldehyde,1
4-Hydroxybenzaldehyde,ENSMUSG00000025862-P,1
ENSMUSG00000023064-P,Arabinitol,-1
ENSMUSG00000026820-P,Xylose,1
Xylose,ENSMUSG00000031776-P,1
ENSMUSG00000025869-P,12-Oxooctadecanoate,-1
ENSMUSG00000017831-P,Cholesterol,1
ENSMUSG00000064246-P,Pimelic acid,1
Pimelic acid,ENSMUSG00000068196-P,1
Pimelic acid,ENSMUSG00000027957-P,1
Pimelic acid,ENSMUSG00000039000-P,1
Pimelic acid,ENSMUSG00000041649-P,-1
ENSMUSG00000056735-P,Lignoceric acid,1
ENSMUSG00000042129-P,Isonicotinic Acid,1
ENSMUSG00000020297-P,1-Octanol,1
ENSMUSG00000031198-P,L-Proline,1
ENSMUSG00000071637-P,Erythritol,1
Erythritol,ENSMUSG00000063801-P,1
Erythritol,ENSMUSG00000034563-P,1
ENSMUSG00000025894-P,3-Deoxyhexitol,1
ENSMUSG00000043614-P,Sebacic acid,-1
Sebacic acid,ENSMUSG00000031256-P,-1
Sebacic acid,ENSMUSG00000031079-P,-1
ENSMUSG00000007570-P,3-Aminobutanoic acid,1
3-Aminobutanoic acid,ENSMUSG00000003949-P,-1
ENSMUSG00000008348-P,alpha-L-(-)-Fucopyranose,1
ENSMUSG00000019647-P,"Pentitol, 3-desoxy",-1
ENSMUSG00000086769-P,"Propane, 2-methyl",1
ENSMUSG00000031513-P,Phloretic acid,1
Phloretic acid,ENSMUSG00000026096-P,1
Phloretic acid,ENSMUSG00000025016-P,1
ENSMUSG00000042745-P,D-Mannopyranose,1
ENSMUSG00000022568-P,"beta-D-Galactopyranoside, methyl-, acetate",1
ENSMUSG00000046714-P,Butanedioic acid,-1
ENSMUSG00000021149-P,Tricine,1
ENSMUSG00000009013-P,Dihydroxyacetone,1
