plasma_metabolite,feci_metabolite,VECPAC r,VECPAC p-values,VECPAC n,DSS r,DSS p-values,DSS n,LPS r,LPS p-values,LPS n,Pooled r,Pooled p-values,Pooled n,Consistent,Sign,Pooled FDR
Benzeneacetic acid-P,4-Coumaric acid-F,-0.0913108501314412,0.7366301466579943,16,-0.261904761904762,0.530922861565801,8,-0.5,0.6666666666666667,3,-0.0302290090427835,0.8810203674014347,27,True,-,0.9136825859002197
Benzeneacetic acid-P,8-Hydroxy-5-(hydroxymethyl)quinoline-F,-0.2533139713323855,0.3438282204932298,16,-0.4285714285714286,0.2894032248467901,8,-0.5,0.6666666666666667,3,-0.234198484200151,0.2396796222408707,27,True,-,0.44185657237708736
Benzeneacetic acid-P,Benzoic Acid-F,-0.1665438919415945,0.5375864687542025,16,-0.0238095238095238,0.9553740118158808,8,-0.5,0.6666666666666667,3,-0.056191785660422,0.7807170003294915,27,True,-,0.8458698318321469
Benzeneacetic acid-P,"beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy-F",0.1723124107319134,0.5233821975835037,16,0.1428571428571428,0.735764859879812,8,0.5,0.6666666666666667,3,0.1966412305409351,0.32557247832348,27,True,+,0.5184772201615869
Benzeneacetic acid-P,Butanedioic acid-F,-0.4937363168180014,0.0519322814588937,16,-0.0238095238095238,0.9553740118158808,8,-1.0,0.0,3,-0.2388150890567939,0.2302734558420137,27,True,-,0.43184940921436205
Benzeneacetic acid-P,Decanoic acid-F,-0.0471628720542568,0.8623026010484544,16,-0.1666666666666667,0.693238811728395,8,-1.0,0.0,3,-0.0946709432322328,0.6385659403490347,27,True,-,0.7525450050898269
Benzeneacetic acid-P,L-5-Oxoproline-F,0.2017675236775395,0.4536394830896114,16,0.0952380952380952,0.8225054302036114,8,1.0,0.0,3,0.26870230260252,0.1753443446745979,27,True,+,0.375284465850538
Benzeneacetic acid-P,L-Glutamic acid-F,0.2047130349721022,0.4469330229997461,16,0.2380952380952381,0.5701563208157683,8,1.0,0.0,3,0.2729771119621056,0.168313637513545,27,True,+,0.3685219293036011
Benzeneacetic acid-P,L-Valine-F,0.1369662751971619,0.6129842174611964,16,0.0238095238095238,0.9553740118158808,8,1.0,0.0,3,0.1810687107310163,0.3660784230625417,27,True,+,0.5528771438843483
Benzeneacetic acid-P,"N-Acetyl-D-galactosamine, (R,R,R,R)-F",0.1445427728613569,0.5932794893543805,16,0.467074242146171,0.2432699166339954,8,0.5,0.6666666666666667,3,0.3415304759558538,0.0812405356952282,27,True,+,0.2601165344699626
Benzeneacetic acid-P,Octanoic acid-F,-0.2601327161742604,0.3305451742127067,16,-0.523809523809524,0.1827207505397148,8,-0.5,0.6666666666666667,3,-0.3376087991717207,0.0850263943608833,27,True,-,0.26583252119299694
Benzeneacetic acid-P,Oxalic acid-F,0.0567428304402777,0.8346614053690171,16,0.1428571428571428,0.735764859879812,8,0.5,0.6666666666666667,3,0.1076500241592325,0.5930269205095586,27,True,+,0.7188000188160328
Benzeneacetic acid-P,Phthalazin-1-one-F,-0.5243010104321467,0.0370826450453993,16,-0.2142857142857143,0.6103444156452669,8,-1.0,0.0,3,-0.2961832199141414,0.1335933771466742,27,True,-,0.3351184467304625
Benzeneacetic acid-P,Picolinic acid-F,0.0265291155305194,0.9223096542709256,16,0.0238095238095238,0.9553740118158808,8,0.5,0.6666666666666667,3,0.1930065681379715,0.3347721283484518,27,True,+,0.5268138748103691
Benzeneacetic acid-P,Pimelic acid-F,-0.1502210760226937,0.5786831611808645,16,-0.2142857142857143,0.6103444156452669,8,-1.0,0.0,3,-0.0598473310341976,0.7668278889522695,27,True,-,0.8381882220629948
Benzeneacetic acid-P,Pyrrole-2-carboxylic acid-F,0.3622978892312025,0.1678857671951133,16,0.0714285714285714,0.8665262706759088,8,0.5,0.6666666666666667,3,0.2622900885631417,0.1862717856650389,27,True,+,0.38586415307602506
Benzeneacetic acid-P,Sedoheptulose anhydride-F,-0.018422996896194,0.9460090586609806,16,-0.2142857142857143,0.6103444156452669,8,-1.0,0.0,3,-0.1705603928877485,0.3950031460518883,27,True,-,0.571276658847833
Benzeneacetic acid-P,Thymidine-F,0.526160791355303,0.0362962725433593,16,0.0714285714285714,0.8665262706759088,8,0.5,0.6666666666666667,3,0.4263246346845067,0.0265910779703476,27,True,+,0.1375489823964939
Benzeneacetic acid-P,Urea-F,0.3588799795378607,0.1722314687351691,16,0.1796439392869888,0.6703442772469387,8,1.0,0.0,3,0.2686316432498472,0.1754622573167614,27,True,+,0.375284465850538
"Benzimidazole, 5-trifluoromethyl-2-methyl--P","1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-F",-0.4465734447637445,0.0829110626983893,16,-0.1904761904761905,0.6514014957024814,8,-1.0,0.0,3,-0.4428157022152828,0.0207159783361825,27,True,-,0.12349671612398884
"Benzimidazole, 5-trifluoromethyl-2-methyl--P","2,2,4-Trimethyl-1,3-pentanediol diisobutyrate-F",-0.1649486324955068,0.5415446843842373,16,-0.119047619047619,0.7788857260523797,8,-0.5,0.6666666666666667,3,-0.2241221478525565,0.261082052205848,27,True,-,0.4625503691580274
"Benzimidazole, 5-trifluoromethyl-2-methyl--P","2,5-Dimethoxybenzhydrazide-F",0.0302137149097582,0.9115562889509832,16,0.3095238095238095,0.4556448907375822,8,0.5,0.6666666666666667,3,0.2985188613209923,0.1304118911762086,27,True,+,0.3308540341773502
"Benzimidazole, 5-trifluoromethyl-2-methyl--P",3-Pyridylcarbinol-F,0.4757000740718634,0.0625425316866223,16,0.4285714285714286,0.2894032248467901,8,0.5,0.6666666666666667,3,0.0974045846934135,0.6288601910203331,27,True,+,0.7460696239448817
"Benzimidazole, 5-trifluoromethyl-2-methyl--P",4-Methyl-5-thiazoleethanol-F,-0.526160791355303,0.0362962725433593,16,-0.1428571428571428,0.735764859879812,8,-1.0,0.0,3,-0.3130248929452861,0.1118774754714106,27,True,-,0.30874869924406767
"Benzimidazole, 5-trifluoromethyl-2-methyl--P",4-Methylvaleric acid-F,0.161504424778761,0.550134344836791,16,0.119047619047619,0.7788857260523797,8,0.5,0.6666666666666667,3,0.0792608430054978,0.6943324743728438,27,True,+,0.7920907733984606
"Benzimidazole, 5-trifluoromethyl-2-methyl--P",9H-Purin-6-ol-F,-0.3938053097345133,0.1312458091116776,16,-0.0476190476190476,0.9108491685195836,8,-0.5,0.6666666666666667,3,-0.0998778252901649,0.6201305010502931,27,True,-,0.7385980085338505
"Benzimidazole, 5-trifluoromethyl-2-methyl--P",9-Octadecenoic acid-F,-0.4374084272425493,0.0902063725604466,16,-0.2857142857142857,0.4927262450169573,8,-1.0,0.0,3,-0.5651908660423463,0.0021268546971813,27,True,-,0.03736936434882185
"Benzimidazole, 5-trifluoromethyl-2-methyl--P","Azetidine, 1-acetyl-2-methyl-F",0.0397644024765954,0.8837541376665651,16,0.380952380952381,0.3518125531175647,8,1.0,0.0,3,0.2018320704775747,0.3127045451704726,27,True,+,0.5090427741442761
"Benzimidazole, 5-trifluoromethyl-2-methyl--P",Butyl Succinate-F,0.0957291170732852,0.7243384119516735,16,0.0714285714285714,0.8665262706759088,8,0.8660254037844387,0.3333333333333332,3,0.0329821350615521,0.8702705811407351,27,True,+,0.905626654677045
"Benzimidazole, 5-trifluoromethyl-2-methyl--P",D-(-)-Fructofuranose-F,0.6406487065673703,0.0074991943971059,16,0.380952380952381,0.3518125531175647,8,0.5,0.6666666666666667,3,0.1966412305409351,0.32557247832348,27,True,+,0.5184772201615869
"Benzimidazole, 5-trifluoromethyl-2-methyl--P",DL-Phenylalanine-F,0.7435521547303932,0.0009614603703116,16,0.119047619047619,0.7788857260523797,8,0.5,0.6666666666666667,3,0.2188120349222414,0.2728445250933284,27,True,+,0.4739113238140655
"Benzimidazole, 5-trifluoromethyl-2-methyl--P",L-5-Oxoproline-F,0.1428572977862871,0.5976406850701259,16,0.0476190476190476,0.9108491685195836,8,0.5,0.6666666666666667,3,0.1090076386694314,0.5883453911635365,27,True,+,0.7155733990924934
"Benzimidazole, 5-trifluoromethyl-2-methyl--P",L-Glutamic acid-F,0.237113659212291,0.3765746648661046,16,0.0476190476190476,0.9108491685195836,8,0.5,0.6666666666666667,3,0.0800000037293866,0.6916189314246202,27,True,+,0.7909531189934064
"Benzimidazole, 5-trifluoromethyl-2-methyl--P",L-Valine-F,0.6671583082184338,0.0047536783674626,16,0.4047619047619048,0.3198886412288162,8,0.5,0.6666666666666667,3,0.2876336011949703,0.1457200084552396,27,True,+,0.3457597522051779
"Benzimidazole, 5-trifluoromethyl-2-methyl--P",N-(2-hydroxyethyl)-succinimide-F,0.4241536264170176,0.1015513517283882,16,0.3333333333333334,0.4197530864197531,8,0.5,0.6666666666666667,3,0.1661068779724669,0.4076418370215355,27,True,+,0.580473238786192
"Benzimidazole, 5-trifluoromethyl-2-methyl--P",Oxalic acid-F,0.2159175236233946,0.4218866063550284,16,0.4285714285714286,0.2894032248467901,8,1.0,0.0,3,0.5034356448978577,0.0074292914583801,27,True,+,0.07061049468985929
"Benzimidazole, 5-trifluoromethyl-2-methyl--P",Pentanedioic acid-F,-0.2859249118289321,0.2830285139340893,16,-0.119047619047619,0.7788857260523797,8,-0.5,0.6666666666666667,3,-0.2159108285973827,0.2794124180384761,27,True,-,0.48060744397233024
"Benzimidazole, 5-trifluoromethyl-2-methyl--P",phenoxyethanol-F,0.3131465750004318,0.2376121124108601,16,0.6904761904761906,0.0579903181645727,8,0.5,0.6666666666666667,3,0.4225481407120648,0.0281104065685066,27,True,+,0.14229220086820246
"Benzimidazole, 5-trifluoromethyl-2-methyl--P",Phthalazin-1-one-F,-0.7083954663423104,0.002130800588712,16,-0.0714285714285714,0.8665262706759088,8,-0.5,0.6666666666666667,3,-0.1245801584793502,0.5358334423178582,27,True,-,0.6732753536452522
"Benzimidazole, 5-trifluoromethyl-2-methyl--P",Sedoheptulose anhydride-F,-0.0677966285779942,0.8029936154406407,16,-0.261904761904762,0.530922861565801,8,-0.5,0.6666666666666667,3,-0.1035272572765385,0.6073407766655461,27,True,-,0.728671834757873
"Benzimidazole, 5-trifluoromethyl-2-methyl--P",Tyrosine-F,0.6715765751602778,0.0043872852335997,16,0.0238095238095238,0.9553740118158808,8,0.5,0.6666666666666667,3,0.0512977123150265,0.7994144429910984,27,True,+,0.8570625848709407
"Benzimidazole, 5-trifluoromethyl-2-methyl--P",Urea-F,0.6271188143464466,0.0093187709337554,16,0.2874303028591821,0.4900154852220341,8,0.5,0.6666666666666667,3,0.4503665241295052,0.0184055366189326,27,True,+,0.11542823260132952
"Benzimidazole, 5-trifluoromethyl-2-methyl--P",Uridine-F,-0.1969026548672566,0.4648253948138481,16,-0.2380952380952381,0.5701563208157683,8,-0.5,0.6666666666666667,3,-0.2215943799633476,0.2666396080629383,27,True,-,0.4673337236123717
Benzophenone-P,"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-F",-0.5022393392521652,0.0474219147010814,16,-0.2380952380952381,0.5701563208157683,8,-1.0,0.0,3,-0.5778294216603533,0.0015970256270177,27,True,-,0.03296384934989933
Benzophenone-P,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate-F",-0.075614077983122,0.7807669004098664,16,-0.2857142857142857,0.4927262450169573,8,-0.5,0.6666666666666667,3,-0.3088217178416531,0.1170341728315404,27,True,-,0.3161362844198925
Benzophenone-P,"2,3,4,5-Tetrahydroxypentanoic acid-1,4-lactone-F",0.3353207996188754,0.2042163260593384,16,0.4311454542887732,0.2861957348053601,8,0.5,0.6666666666666667,3,0.1725036042850799,0.3895589780296284,27,True,+,0.5684299157796774
Benzophenone-P,2-Pyrrolidinone-F,-0.1142464671267849,0.6735358104129816,16,-0.1904761904761905,0.6514014957024814,8,-0.5,0.6666666666666667,3,-0.3804285792778404,0.050283520967214,27,True,-,0.19963363744937468
Benzophenone-P,"3,4-Dihydrocoumarin, 4,4-dimethyl-6-dimethylamino-F",0.0029652579601224,0.991304186461758,16,0.1197626261913259,0.7775830437712571,8,0.5,0.6666666666666667,3,0.1535169990333407,0.4445690324641859,27,True,+,0.6093834706762471
Benzophenone-P,9-Octadecenoic acid-F,-0.2475990396702233,0.3551902651346901,16,-0.7142857142857144,0.0465282322841672,8,-1.0,0.0,3,-0.6145857949125969,0.0006477333322474,27,True,-,0.02032589482120882
Benzophenone-P,Butanedioic acid-F,-0.2099464298498711,0.4351421423333158,16,-0.0714285714285714,0.8665262706759088,8,-0.5,0.6666666666666667,3,-0.2671256945331138,0.1779885158075331,27,True,-,0.3768960006043978
Benzophenone-P,DL-Phenylalanine-F,0.736667154914919,0.0011342878288788,16,0.4761904761904762,0.2329355346500979,8,0.5,0.6666666666666667,3,0.1821103046301881,0.363280721164175,27,True,+,0.5517847674954498
Benzophenone-P,L-Valine-F,0.7101792814493232,0.0020520431155776,16,0.5952380952380953,0.1195298061387925,8,0.5,0.6666666666666667,3,0.3127966508435754,0.1121531014236292,27,True,+,0.30885685702932086
Benzophenone-P,Methylsuccinic acid-F,-0.0163089187806733,0.952197616890288,16,-0.0476190476190476,0.9108491685195836,8,-0.5,0.6666666666666667,3,-0.1064058988206884,0.5973311072079674,27,True,-,0.7223697007532075
Benzophenone-P,Oxalic acid-F,0.047479051273469,0.8613877569105955,16,0.3333333333333334,0.4197530864197531,8,1.0,0.0,3,0.4902146403395324,0.0094366990752127,27,True,+,0.08175746732799678
Benzophenone-P,Pentanedioic acid-F,-0.1862069042131366,0.4898887001977835,16,-0.380952380952381,0.3518125531175647,8,-0.5,0.6666666666666667,3,-0.3062694711790653,0.120249659971272,27,True,-,0.32036438232947906
Benzophenone-P,phenoxyethanol-F,0.2275123749483462,0.3967586487721352,16,0.2380952380952381,0.5701563208157683,8,0.5,0.6666666666666667,3,0.2569987705683175,0.1956377883624096,27,True,+,0.39530833302692675
Benzophenone-P,Phenylalanine-F,0.698150719204239,0.0026319877413871,16,0.1666666666666667,0.693238811728395,8,0.5,0.6666666666666667,3,0.069603833695586,0.7301116035982275,27,True,+,0.8160690611912236
Benzophenone-P,Sedoheptulose anhydride-F,-0.1728534210424734,0.5220588645643303,16,-0.119047619047619,0.7788857260523797,8,-0.5,0.6666666666666667,3,-0.1772173325494441,0.3765322010447498,27,True,-,0.5600546090407063
Benzophenone-P,Suberic acid-F,-0.1327929715304838,0.6239462291870606,16,-0.5952380952380953,0.1195298061387925,8,-0.5,0.6666666666666667,3,-0.4160555322407572,0.0308859725344514,27,True,-,0.14991684385443763
Benzophenone-P,Urea-F,0.4940788773145377,0.051744646371719,16,0.1796439392869888,0.6703442772469387,8,0.5,0.6666666666666667,3,0.2740482791479284,0.1665834788174902,27,True,+,0.36688818605092205
Benzophenone-P,Uridine-F,-0.2895387569453925,0.2767183824555979,16,-0.0714285714285714,0.8665262706759088,8,-0.5,0.6666666666666667,3,-0.3572415067464067,0.0673479530583584,27,True,-,0.2328158507350731
Benzyl alcohol-P,L-Serine-F,0.1200032923165568,0.6579962706701098,16,0.4761904761904762,0.2329355346500979,8,0.5,0.6666666666666667,3,0.0599205836087822,0.7665502702844971,27,True,+,0.8381882220629948
Benzyl alcohol-P,"2,3,4,5-Tetrahydroxypentanoic acid-1,4-lactone-F",-0.0874741484054756,0.7473528446592621,16,-0.2994065654783147,0.4712605287015583,8,-0.5,0.6666666666666667,3,-0.2752295637139909,0.1646900471681945,27,True,-,0.3656562592238176
Benzyl alcohol-P,"2-Allyl-1,4-dimethoxybenzene-F",0.2186853710136892,0.4158143143114858,16,0.5476190476190477,0.1600256425388966,8,0.5,0.6666666666666667,3,0.4899867044578624,0.0094749314882255,27,True,+,0.08175746732799678
Benzyl alcohol-P,2-Ketobutyric acid-F,-0.246659211425997,0.3570786708500648,16,-0.1666666666666667,0.693238811728395,8,-0.5,0.6666666666666667,3,-0.3808505733455889,0.0500080040991501,27,True,-,0.1990955369190882
Benzyl alcohol-P,3-Pyridylcarbinol-F,0.5200142667050798,0.0389441476625829,16,0.4285714285714286,0.2894032248467901,8,1.0,0.0,3,0.105166738578679,0.6016313132426898,27,True,+,0.7250953355748064
Benzyl alcohol-P,4-Hydroxybenzeneacetic acid-F,0.1690178460715971,0.5314736663842234,16,0.4523809523809524,0.260404767436885,8,0.5,0.6666666666666667,3,0.2571474686109593,0.1953702416790966,27,True,+,0.39530833302692675
Benzyl alcohol-P,4-Hydroxybenzoic acid-F,0.0059304507393542,0.9826094815112836,16,0.1666666666666667,0.693238811728395,8,0.5,0.6666666666666667,3,0.1051827933438406,0.6015755153447397,27,True,+,0.7250953355748064
Benzyl alcohol-P,4-Methyl-5-thiazoleethanol-F,-0.690897511134774,0.0030413588319941,16,-0.1428571428571428,0.735764859879812,8,-0.5,0.6666666666666667,3,-0.4488614553161573,0.0188483359507845,27,True,-,0.11682671204480423
Benzyl alcohol-P,"Azetidine, 1-acetyl-2-methyl-F",0.1214848144439217,0.6540180062070139,16,0.3571428571428572,0.3851206435562563,8,0.5,0.6666666666666667,3,0.1757874264033152,0.3804569316073519,27,True,+,0.5624671271564664
Benzyl alcohol-P,"Benzaldehyde, 2,5-dimethoxy-F",0.1556743319080499,0.5648084094554533,16,0.1904761904761905,0.6514014957024814,8,0.5,0.6666666666666667,3,0.4760744454545346,0.0120667467307729,27,True,+,0.09261337021524615
Benzyl alcohol-P,"beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy-F",0.3763066203506845,0.150840400036725,16,0.0238095238095238,0.9553740118158808,8,0.5,0.6666666666666667,3,0.2797312959287538,0.1576138599239171,27,True,+,0.35631718550190483
Benzyl alcohol-P,Butanedioic acid-F,-0.0845089230357985,0.7556699317692562,16,-0.0476190476190476,0.9108491685195836,8,-1.0,0.0,3,-0.2357439932212243,0.2365028357183832,27,True,-,0.4375652069249682
Benzyl alcohol-P,Glyceric acid-F,-0.1764309094957899,0.513346845067024,16,-0.1904761904761905,0.6514014957024814,8,-0.5,0.6666666666666667,3,-0.3812876258714224,0.0497239086673513,27,True,-,0.1990955369190882
Benzyl alcohol-P,"Inosose-2, myo-F",-0.1630873953322428,0.5461791136225944,16,-0.2857142857142857,0.4927262450169573,8,-0.5,0.6666666666666667,3,-0.3360345636188398,0.0865831973446583,27,True,-,0.2675521476086389
Benzyl alcohol-P,Levulinic acid-F,-0.0296522536967714,0.9131940076074164,16,-0.0476190476190476,0.9108491685195836,8,-1.0,0.0,3,-0.3672224849010251,0.0595253058305176,27,True,-,0.21656596314288418
Benzyl alcohol-P,L-Glutamic acid-F,0.0814837170050694,0.7641812499731632,16,0.5952380952380953,0.1195298061387925,8,1.0,0.0,3,0.2592482392869762,0.1916172837077551,27,True,+,0.3920869539583131
Benzyl alcohol-P,L-Threonine-F,0.3175130099905047,0.2307811895902179,16,0.261904761904762,0.530922861565801,8,1.0,0.0,3,0.0385321389199587,0.8486703052620137,27,True,+,0.8925076975487553
Benzyl alcohol-P,L-Valine-F,0.2488957173973031,0.352594048212394,16,0.4523809523809524,0.260404767436885,8,1.0,0.0,3,0.2020791110479849,0.3121000893124948,27,True,+,0.5090427741442761
Benzyl alcohol-P,N-(2-hydroxyethyl)-succinimide-F,-0.4192707620442666,0.1059738910081388,16,-0.261904761904762,0.530922861565801,8,-0.5,0.6666666666666667,3,-0.4646902402313724,0.014603225947295,27,True,-,0.1001498656901586
Benzyl alcohol-P,Oxalic acid-F,0.3899271361125441,0.1354285936497681,16,0.3571428571428572,0.3851206435562563,8,0.5,0.6666666666666667,3,0.515823756892614,0.005887021988957,27,True,+,0.0625790437426129
Benzyl alcohol-P,Pantolactone-F,-0.0578218947087042,0.8315587169749012,16,-0.0714285714285714,0.8665262706759088,8,-0.5,0.6666666666666667,3,-0.4381597176212898,0.0222551812206388,27,True,-,0.12703558594589207
Benzyl alcohol-P,Phenylalanine-F,0.2741483404102196,0.3041861027976332,16,0.261904761904762,0.530922861565801,8,1.0,0.0,3,0.0916182704554248,0.649473444535618,27,True,+,0.7590877092263462
Benzyl alcohol-P,Propylamine-F,-0.293557311598037,0.269802448823171,16,-0.0238095238095238,0.9553740118158808,8,-0.5,0.6666666666666667,3,-0.2391073964967541,0.2296863047743567,27,True,-,0.43184940921436205
Benzyl alcohol-P,Salsoline-F,-0.2075657758773999,0.4404858817165025,16,-0.261904761904762,0.530922861565801,8,-1.0,0.0,3,-0.3592726226134092,0.0656950309424473,27,True,-,0.22956155585812513
Benzyl alcohol-P,Sedoheptulose anhydride-F,-0.1097133386780542,0.6858602690708162,16,-0.6428571428571429,0.0855588910126731,8,-1.0,0.0,3,-0.409723671746356,0.033801306541776,27,True,-,0.15863482937707676
Benzyl alcohol-P,Stearic acid-F,-0.2011905414939776,0.4549590543784787,16,-0.261904761904762,0.530922861565801,8,-0.5,0.6666666666666667,3,-0.4619975120033334,0.0152635659143848,27,True,-,0.1030169559808955
Benzyl alcohol-P,Syringic acid-F,-0.1125956816797323,0.6780150730874648,16,-0.5952380952380953,0.1195298061387925,8,-0.5,0.6666666666666667,3,-0.490676207612732,0.0093596740300123,27,True,-,0.08175746732799678
Benzyl alcohol-P,"Thymine, 1,3-dimethyl-6-hydroxymethyl-F",-0.1639494747848166,0.5440303907535347,16,-0.4285714285714286,0.2894032248467901,8,-0.5,0.6666666666666667,3,-0.3025996147722155,0.1249862722648436,27,True,-,0.3245552788007437
Benzyl alcohol-P,Tyrosine-F,0.4518642488462943,0.0788980830392515,16,0.2380952380952381,0.5701563208157683,8,1.0,0.0,3,0.0165087322187461,0.9348628980754328,27,True,+,0.9505312729589055
Butylated Hydroxytoluene-P,"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-F",-0.4341428695576294,0.0929131156290988,16,-0.2168832117203459,0.6059163036901004,8,-0.5,0.6666666666666667,3,-0.1584974823791253,0.4297514827017248,27,True,-,0.597939562973735
Butylated Hydroxytoluene-P,1-Octadecanol-F,0.0235989227337652,0.9308704128110734,16,0.3494229522161129,0.3962076825398593,8,1.0,0.0,3,0.1720134513527783,0.3909281505622043,27,True,+,0.5688660151233719
Butylated Hydroxytoluene-P,2-Aminoadipic acid-F,-0.1606488818972732,0.5522772160801108,16,-0.5181098946652709,0.1883939303844397,8,-0.5,0.6666666666666667,3,-0.0797311755138442,0.692605402396155,27,True,-,0.7912810755123222
Butylated Hydroxytoluene-P,2-Hydroxy-5-methoxybenzaldehyde-F,0.1250920132623678,0.6443683646471695,16,0.0963925385423759,0.8203804112381492,8,1.0,0.0,3,0.1743777696309837,0.3843490699068995,27,True,+,0.5654852059668293
Butylated Hydroxytoluene-P,2-Pyrrolidinone-F,-0.0073583537213157,0.9784231020466424,16,-0.2650794809915339,0.5257681332737645,8,-1.0,0.0,3,-0.1007787460214091,0.6169629214092593,27,True,-,0.7362557561234527
Butylated Hydroxytoluene-P,4-Methyl-5-thiazoleethanol-F,-0.2428256728034198,0.3648393808414766,16,-0.2409813463559399,0.565348061025451,8,-0.5,0.6666666666666667,3,-0.1563597514029136,0.4360782375323543,27,True,-,0.6007866467373403
Butylated Hydroxytoluene-P,9H-Purin-6-ol-F,-0.5552288790250542,0.0255714438721308,16,-0.168686942449158,0.689660806707391,8,-1.0,0.0,3,-0.4563225412339645,0.01673616601079,27,True,-,0.10907842692600807
Butylated Hydroxytoluene-P,9-Octadecenoic acid-F,-0.0852941176470588,0.7534650694747833,16,-0.1566378751313609,0.7110725947268532,8,-0.5,0.6666666666666667,3,-0.1245801584793502,0.5358334423178582,27,True,-,0.6732753536452522
Butylated Hydroxytoluene-P,"Benzenepropanoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy-, methyl ester-F",0.1118469765639994,0.6800499663087919,16,0.393946629021976,0.3342146351781058,8,1.0,0.0,3,0.1369883934025656,0.4956477674012399,27,True,+,0.649233329517234
Butylated Hydroxytoluene-P,Glyceric acid-F,0.0220750611639472,0.9353253445612628,16,0.0602453365889849,0.8873130218901897,8,1.0,0.0,3,0.1453657063823962,0.4693990762040876,27,True,+,0.6293115910628245
Butylated Hydroxytoluene-P,Glycerol-F,0.1441176470588235,0.5943782881736932,16,0.0602453365889849,0.8873130218901897,8,0.5,0.6666666666666667,3,0.2296183313148807,0.2492593129805926,27,True,+,0.4492915242459276
Butylated Hydroxytoluene-P,"Guanidine, N,N-dimethyl-F",0.0353200978623156,0.896677625761926,16,0.4819626927118798,0.2265105557960854,8,1.0,0.0,3,0.1389525134537611,0.4894283970116541,27,True,+,0.6468281835512469
Butylated Hydroxytoluene-P,"Hexadecanoic acid, methyl ester-F",0.195732208986999,0.4675367874049634,16,0.4940117600296769,0.2133973302811901,8,0.5,0.6666666666666667,3,0.2201862905498061,0.2697683080767113,27,True,+,0.4704900926752159
Butylated Hydroxytoluene-P,Hexanedioic acid-F,0.4002944424395769,0.1244473374628046,16,0.0120490673177969,0.9774101852887366,8,0.5,0.6666666666666667,3,0.1884257160460893,0.3465880482408322,27,True,+,0.5378715757047773
Butylated Hydroxytoluene-P,Hymexazole-F,-0.0986746283678478,0.7161786500628546,16,-0.5060608273474739,0.2006906961272415,8,-0.5,0.6666666666666667,3,-0.124923640806353,0.5347006934673688,27,True,-,0.6731245358872087
Butylated Hydroxytoluene-P,L-Aspartic acid-F,-0.2705882352941176,0.310760627102335,16,-0.1566378751313609,0.7110725947268532,8,-1.0,0.0,3,-0.1767939013714308,0.37769196140387,27,True,-,0.5604876295609823
Butylated Hydroxytoluene-P,L-Proline-F,0.0499999999999999,0.8540995521297436,16,0.0240981346355939,0.9548334873494592,8,0.5,0.6666666666666667,3,0.1642748168183588,0.4129059683758861,27,True,+,0.5840572779555115
Butylated Hydroxytoluene-P,L-Rhamnose-F,0.2119205871738936,0.430736187408534,16,0.2530304136737369,0.545429170794945,8,0.5,0.6666666666666667,3,0.1661322358655957,0.4075692397298232,27,True,+,0.580473238786192
Butylated Hydroxytoluene-P,L-Threonine-F,-0.0486009363602832,0.8581429949852923,16,-0.0963925385423759,0.8203804112381492,8,-0.5,0.6666666666666667,3,-0.0381795968234575,0.8500393769668726,27,True,-,0.8925076975487553
Butylated Hydroxytoluene-P,"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate-F",0.75,0.0008197640272555,16,0.5181098946652709,0.1883939303844397,8,0.5,0.6666666666666667,3,0.727633621706597,1.7019090911635405e-05,27,True,+,0.002412172485209125
Butylated Hydroxytoluene-P,N-(2-hydroxyethyl)-succinimide-F,0.1705882352941176,0.527609768861268,16,0.2409813463559399,0.565348061025451,8,1.0,0.0,3,0.3050381821589972,0.1218239188641275,27,True,+,0.3229397150936846
Butylated Hydroxytoluene-P,Niacin-F,-0.3237675637378931,0.2212145575585528,16,-0.0722944039067819,0.8649195587700265,8,-1.0,0.0,3,-0.3298213506155209,0.0929390971610007,27,True,-,0.2788448169147062
Butylated Hydroxytoluene-P,Oxalic acid-F,0.1530537574033676,0.5714582023783741,16,0.2289322790381429,0.5855140871254392,8,0.5,0.6666666666666667,3,0.1383417331748435,0.4913581921144233,27,True,+,0.6468281835512469
Butylated Hydroxytoluene-P,Palmitic Acid-F,0.1398087207049993,0.605561571592542,16,0.5783552312542559,0.1331385855627235,8,0.5,0.6666666666666667,3,0.3460070280068382,0.0770774468041006,27,True,+,0.2532714867164109
Butylated Hydroxytoluene-P,Pentadecanoic acid-F,0.0871500432595797,0.7482606659552136,16,0.3253248175805189,0.4316883861953463,8,0.5,0.6666666666666667,3,0.0577628469765791,0.7747394914874024,27,True,+,0.8425044291059935
Butylated Hydroxytoluene-P,Phenol-F,0.5827816147282076,0.0178282442235487,16,0.1204906731779699,0.7762570690924105,8,1.0,0.0,3,0.3490609294014264,0.0743323713189671,27,True,+,0.24692284597519384
