n1,n2,edge_dir
Zfp27,"Octane, 1-propoxy-",1
Zfp300,"3-Buten-2-one, 4-(4-methoxyphenyl)-",1
Emd,"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline",-1
Emd,Deoxycholic Acid,-1
Emd,Pimelic acid,-1
9530026P05Rik,"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline",1
Sytl2,"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline",1
Sytl2,Isofucosterol,1
Ppp4c,"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester",-1
Ppp4c,Desmosterol,-1
Reep2,"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester",-1
Dhx9,3-Amino-2-piperidone,1
Zkscan8,Hydracrylic acid,1
Osgepl1,"Cyclopentanone, 2,2,4-trimethyl-",1
Osgepl1,Dihydrouracil,1
Rlbp1,3-Aminobutanoic acid,1
Tgfb1i1,"3-Buten-2-one, 3-trimethylsilyloxy-",-1
Heatr3,"3-Hydroxy-2,3-dihydromaltol",1
Heatr3,4-Hydroxybenzeneacetic acid,1
Heatr3,Pimelic acid,1
Heatr3,Triethanolamine,1
Gm5141,3-Hydroxyisovaleric acid,1
Gm5141,"Benzimidazole, 5-trifluoromethyl-2-methyl-",1
Gm5141,"Propanetriol, 2-methyl-",1
Wrn,3-Indoleacetic acid,1
Wbp4,3-Indoleacetic acid,1
Evi5,3-Indoleacetic acid,1
Smc4,3-Indoleacetic acid,1
Wbp4,Indole-3-lactic acid,1
Fcf1,3-Methoxysalicylic acid,1
Fcf1,Cadaverine,-1
Fcf1,"N,O-Bis(trimethylsilyl)carbamate",-1
Fcf1,p-Toluic acid,-1
Cep41,3-Methoxysalicylic acid,-1
Dync1h1,3-Methoxysalicylic acid,1
Cep41,"Benzaldehyde, 2,5-dimethyl-",1
Cep41,"Benzoic acid, pentadecyl ester",1
Dnajc13,3-Nonen-1-ol,-1
Scrib,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",-1
Scrib,cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,-1
Scrib,N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,-1
Sh3bgrl2,L-5-Oxoproline,1
Sh3bgrl2,L-Aspartic acid,1
Igfbp6,Pipecolic acid,-1
Cyyr1,5-Hydroxyquinoline,1
Cyyr1,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",1
Cyyr1,"Cyclopentanone, 2,2,4-trimethyl-",1
Cyyr1,DL-Glyceraldehyde,1
Cyyr1,Glyceric acid,1
Cyyr1,Methyl-3-methoxy-5-methyl benzoate,1
Hcn3,9-Octadecenamide,-1
Hcn3,Glyceric acid,-1
Rtkn,"Butanoic acid, 2-methyl-3-[(trimethylsilyl)oxy]-",1
Gnas,"3,5-Dimethylpyrazole",1
Gnas,"Benzimidazole, 5-trifluoromethyl-2-methyl-",1
Gnas,"Benzoic acid, pentadecyl ester",1
Gnas,Benzophenone,1
Gnas,Isofucosterol,1
Gnas,Methyl aminoacetate,1
Ttf1,3'-(Trimethylsilyl)oxy-beta-naphthoflavone,-1
Ttf1,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",1
Ttf1,Methylmalonic monoamide,1
mt-Nd2,3'-(Trimethylsilyl)oxy-beta-naphthoflavone,-1
Tpr,3'-(Trimethylsilyl)oxy-beta-naphthoflavone,-1
Slk,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",1
Slk,Isopropyl palmitate,1
Slk,Methyl aminoacetate,1
Gm17530,4-(Methoxycarbonyl)phenol,-1
Nicol1,4-Hydroxybutanoic acid,1
Nicol1,"Aziridine, 1-(2-buten-2-yl)-",-1
Vps36,4-Hydroxyphenyllactic acid,1
Vps36,Benzophenone,1
Vps36,Methyl aminoacetate,1
Adck2,5-Henicosylresorcinol,-1
Adck2,Pimelic acid,-1
Fcho2,5-Hydroxyquinoline,1
Gstm6,D-Fructose,-1
Gstm6,L-Asparagine,-1
Gstm6,N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,-1
Leprotl1,L-5-Oxoproline,1
Silc1,"6,7,4'-Trihydroxyisoflavone",-1
Mef2a,"6,7,4'-Trihydroxyisoflavone",1
Mef2a,N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,1
Atp5mg,"Glycine, N-(1-oxobutyl)-",1
mt-Tv,"Benzaldehyde, 2,5-dimethyl-",-1
mt-Tv,"D-(+)-Ribono-1,4-lactone (R,S,R)-",-1
mt-Tv,Methylmalonic monoamide,-1
Clpp,9-Hexadecenoic acid,1
Hk1,Dodecylcyclohexane,-1
Hk1,Indole-5-carboxylic acid,-1
Hk1,"N,N-Dimethyl-2-cyclohexyloxyethylamine",-1
Hk1,Ribitol,-1
Pard6a,"Acetic acid, bis[(trimethylsilyl)oxyl]-",1
Dnajc21,Adipoyl-L-carnitine,1
Dhx29,Adipoyl-L-carnitine,-1
Zfp638,Adipoyl-L-carnitine,1
Dhx29,N-Valerylglycine,-1
Zfp638,Isopropyl palmitate,1
Zfp638,Methyl aminoacetate,1
Net1,Cyclo-(l-leucyl-l-phenylalanyl) ,-1
Pdss1,Allylescaline ,-1
Pdss1,Niclosamide,-1
Clcn2,"alpha-L-Galactopyranoside, methyl 6-deoxy-, (R,R,R,S,S)-",1
Clcn2,N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,1
Eif3l,Arsenous acid,-1
Dstn,Aspartic acid,-1
Arhgef12,"Benzaldehyde, 2,5-dimethyl-",1
Arhgef12,"Benzoic acid, pentadecyl ester",1
Arhgap5,"Benzaldehyde, 2,5-dimethyl-",1
Plscr2,"Benzaldehyde, 2,5-dimethyl-",1
Cldn22,"Benzaldehyde, 2,5-dimethyl-",-1
Smarca5,"Benzaldehyde, 2,5-dimethyl-",1
Plscr2,"Glycine, N-(1-oxobutyl)-",1
Cldn22,D-(-)-Citramalic acid,-1
Cldn22,"Dodecane, 4,6-dimethyl-",-1
Smarca5,Isopropyl palmitate,1
Thra,"Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)-",1
Itch,"Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)-",-1
Pfn1,"Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)-",-1
Micall2,Hydroquinone,1
Micall2,"L-Lysine, ethyl ester ",-1
Cebpa,"Benzeneethanamine, N-[(pentafluorophenyl)methylene]-4-[(trimethylsilyl)oxy]-",1
Zfp760,"Benzimidazole, 5-trifluoromethyl-2-methyl-",1
Ahcyl2,"Benzimidazole, 5-trifluoromethyl-2-methyl-",1
Tm9sf3,"Benzimidazole, 5-trifluoromethyl-2-methyl-",1
Zfp760,"Propanetriol, 2-methyl-",1
Ahcyl2,"Benzoic acid, pentadecyl ester",1
Ahcyl2,beta-Lyxopyranose,1
Ahcyl2,Levulinic acid,1
Ahcyl2,p-Toluic acid,1
Tm9sf3,Levulinic acid,1
Rec8,"Benzo[b]fluorene, 5-amino-7-methyl-1,2,3,4,6,7,8,9-octahydro-11-thia-10-aza-",-1
Pdlim5,"Benzoic acid, pentadecyl ester",1
Nsmf,"Benzoic acid, pentadecyl ester",-1
Ppfibp1,"Benzoic acid, pentadecyl ester",1
Pdlim5,Dinoseb ,1
Pdlim5,Levulinic acid,1
Pdlim5,Methylmalonic monoamide,1
Nsmf,Levulinic acid,-1
Pdcd4,Benzophenone,1
Pdcd4,Isopropyl palmitate,1
Pdcd4,"Pentenoic acid, 4-[(trimethylsilyl)oxy]-",1
Psmg3,Benzophenone,-1
Psmg3,"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",-1
Psmg3,"Dodecane, 4,6-dimethyl-",-1
Ccnd1,beta-Lyxopyranose,1
Clec14a,beta-Lyxopyranose,1
Clec14a,Butylated Hydroxytoluene,1
Clec14a,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-",1
Clec14a,"N,O-Bis(trimethylsilyl)carbamate",1
Clec14a,Sertraline carbamoyl glucuronide,1
Vangl1,"D-(-)-Fructofuranose, pentakis",-1
Mtmr2,"Butanoic acid, 2-methyl-3-[(trimethylsilyl)oxy]-",1
Zfp383,Butylated Hydroxytoluene,1
Zfp654,Butylated Hydroxytoluene,1
Grpel1,Hydantoic acid,-1
Eeig1,Carfentrazone-ethyl,1
Adcy9,"Cholest-7-en-3-ol, (3beta,5alpha)-",1
BC065397,cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,1
Rab5c,Cyclobutanol,-1
Rab5c,N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,-1
Dcxr,Malic acid,1
Lmtk3,"Cyclopentanone, 2,2,4-trimethyl-",-1
Cerox1,"Cyclopentanone, 2,2,4-trimethyl-",-1
Cerox1,Methylmalonic monoamide,-1
Men1,D-(-)-Citramalic acid,-1
Iqgap2,"D-(-)-Fructofuranose, pentakis",-1
Arrdc4,"D-(-)-Fructofuranose, pentakis",-1
Msh2,"D-(+)-Ribono-1,4-lactone (R,S,R)-",-1
Msh2,"Dodecane, 4,6-dimethyl-",-1
Adamtsl1,"D-(+)-Talofuranose, pentakis",1
Gm43513,D-Fructose,1
Tmem167,"D-Isoleucine, N-acetyl-",1
1110004F10Rik,D-Mannose,1
Nfe2l2,D-Mannose,1
Mansc4,D-Mannose,1
Shoc2,D-Mannose,1
Nfe2l2,L-Alanine,-1
Ccdc33,Decanoic acid,1
Ccdc33,Ethanolamine,-1
Sptan1,Deoxycholic Acid,-1
Pak2,Dinoseb ,1
Ap3b1,Dinoseb ,1
Pak2,Isopropyl palmitate,1
Pak2,Methyl aminoacetate,1
Ap3b1,Isofucosterol,1
Ap3b1,Isopropyl palmitate,1
Ap3b1,Methyl aminoacetate,1
Cd47,DL-Glyceraldehyde,1
Pbx1,DL-Glyceraldehyde,1
Vps13b,DL-Glyceraldehyde,1
Cd47,"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",1
Pbx1,Trimidox,-1
Stk33,Doconexent,1
Mtrex,"Dodecane, 4,6-dimethyl-",-1
Mtrex,Phenoxyacetic acid,-1
Ncaph2,Dodecylcyclohexane,-1
Ncaph2,"N,N-Diethyl-2-aminoethanol",-1
Ncaph2,Neostigmine ,-1
Ncaph2,Octan-2-yl palmitate,1
Bhlhe41,Dodecylcyclohexane,1
Tmem229b,Dodecylcyclohexane,-1
Bhlhe41,Myristic acid,1
Tmem229b,"N,N-Diethyl-2-aminoethanol",-1
Tbc1d2,Erythritol,-1
Tnfsf13os,"Erythrono-1,4-lactone, (Z)-",-1
Tnfsf13os,Glucopyranose,-1
Tmem80,"Ethanone, 1-(2,5-dimethoxyphenyl)-",1
Zfp219,"N,N-Dimethyl-2-cyclohexyloxyethylamine",-1
Zfp219,Phenoxyacetic acid,-1
Syt17,Galactopyranose,1
Arhgap15,"Glycine, N-(N-DL-leucylglycyl)-",-1
Gmppa,"Glycine, N-[4-[(trimethylsilyl)oxy]benzoyl]-",1
Cox18,Glycolic acid,-1
Gm42636,Glyoxime,1
Gm42636,Hydracrylic acid,1
Gm38380,Hexanoic acid,-1
Gm38380,Tributyl acetylcitrate,1
S100a8,Hydracrylic acid,-1
S100a8,Phenylalanine,-1
Ppp1r12a,Hydroquinidine,1
Emc10,Indole-5-carboxylic acid,-1
Telo2,"Inosose-2, 1,3,4,5,6-pentakis-",-1
Fn3krp,Isofucosterol,1
Twsg1,"N,N-Diethyl-2-aminoethanol",-1
Usf3,Isopropyl palmitate,1
Usf3,N-Isovaleroylglycine,1
4930556M19Rik,Isopropyl palmitate,1
Csnk1a1,Isopropyl palmitate,1
Jph1,Isopropyl palmitate,1
Pcmtd1,Isopropyl palmitate,1
4930556M19Rik,Propylamine,1
Pcmtd1,Methyl aminoacetate,1
Zfp879,L-5-Oxoproline,-1
Adamts15,L-Hydroxyproline,-1
Pdlim1,L-Tryptophan,-1
Pdlim1,"L-Tryptophan, N-acetyl-1",-1
Tceanc,L-Tryptophan,1
Dcp2,"L-Tryptophan, N-acetyl-1",1
Gm15083,Levulinic acid,1
Ada,Methyl aminoacetate,-1
Gpr162,Methyl aminoacetate,-1
Dlg4,Methyl aminoacetate,-1
Gpr162,Nitrosothymol,-1
Dlg4,Pimelic acid,-1
Gm15675,Methyl-3-methoxy-5-methyl benzoate,1
Gm15675,Oxalic acid,-1
Lrrc75b,"N-isobutyl-2-(trimethylsilyloxy]-4,5-dihydro-1H-imidazole-1-carboxamide",-1
Snora35,N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,1
Prpf3,n-Pentadecanol,-1
0610040J01Rik,"N,N-Diethyl-2-aminoethanol",-1
Psmd8,"N,N-Dimethyl-2-cyclohexyloxyethylamine",-1
Ppp1r1b,"N,N-Dimethyl-2-cyclohexyloxyethylamine",-1
Tkt,"N,O-Bis(trimethylsilyl)carbamate",-1
Tkt,Nitrosothymol,-1
Mrpl17,Nitrosothymol,-1
Rpl37,Nitrosothymol,-1
Pigyl,Ser-Leu,-1
Mpi,Octocrylene,-1
Mcfd2,p-Toluic acid,1
Src,p-Toluic acid,1
Bcat1,Phenylalanine,-1
Nek8,Phosalone,-1
Vps37d,"Propiophenone, 3',4'-dimethoxy-",1
Ano8,Sertraline carbamoyl glucuronide,-1
Gpsm3,Stearic acid,1
Shc1,"Stigmast-5-ene, 3beta-",-1
Asb8,"Tacrine, N-trimethylsilyl-",-1
Asb16,"Thiazolo[4,5-f]quinoline, 2,9-dimethyl-",-1
Scyl1,Triethanolamine,-1
Exph5,Trimidox,-1
