n1,n2,edge_dir
"Octane, 1-propoxy-",Zfp27,1
"3-Buten-2-one, 4-(4-methoxyphenyl)-",Zfp300,1
"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline",Emd,-1
Deoxycholic Acid,Emd,-1
Pimelic acid,Emd,-1
9530026P05Rik,"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline",1
Sytl2,"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline",1
Isofucosterol,Sytl2,1
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester",Ppp4c,-1
Desmosterol,Ppp4c,-1
Reep2,"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester",-1
Dhx9,3-Amino-2-piperidone,1
Hydracrylic acid,Zkscan8,1
"Cyclopentanone, 2,2,4-trimethyl-",Osgepl1,1
Dihydrouracil,Osgepl1,1
3-Aminobutanoic acid,Rlbp1,1
"3-Buten-2-one, 3-trimethylsilyloxy-",Tgfb1i1,-1
Heatr3,"3-Hydroxy-2,3-dihydromaltol",1
4-Hydroxybenzeneacetic acid,Heatr3,1
Pimelic acid,Heatr3,1
Triethanolamine,Heatr3,1
Gm5141,3-Hydroxyisovaleric acid,1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Gm5141,1
"Propanetriol, 2-methyl-",Gm5141,1
Wrn,3-Indoleacetic acid,1
Wbp4,3-Indoleacetic acid,1
Evi5,3-Indoleacetic acid,1
Smc4,3-Indoleacetic acid,1
Indole-3-lactic acid,Wbp4,1
3-Methoxysalicylic acid,Fcf1,1
Cadaverine,Fcf1,-1
"N,O-Bis(trimethylsilyl)carbamate",Fcf1,-1
p-Toluic acid,Fcf1,-1
Cep41,3-Methoxysalicylic acid,-1
Dync1h1,3-Methoxysalicylic acid,1
"Benzaldehyde, 2,5-dimethyl-",Cep41,1
"Benzoic acid, pentadecyl ester",Cep41,1
3-Nonen-1-ol,Dnajc13,-1
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",Scrib,-1
cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,Scrib,-1
N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,Scrib,-1
L-5-Oxoproline,Sh3bgrl2,1
L-Aspartic acid,Sh3bgrl2,1
Pipecolic acid,Igfbp6,-1
5-Hydroxyquinoline,Cyyr1,1
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Cyyr1,1
"Cyclopentanone, 2,2,4-trimethyl-",Cyyr1,1
DL-Glyceraldehyde,Cyyr1,1
Glyceric acid,Cyyr1,1
Methyl-3-methoxy-5-methyl benzoate,Cyyr1,1
9-Octadecenamide,Hcn3,-1
Glyceric acid,Hcn3,-1
"Butanoic acid, 2-methyl-3-[(trimethylsilyl)oxy]-",Rtkn,1
Gnas,"3,5-Dimethylpyrazole",1
"Benzimidazole, 5-trifluoromethyl-2-methyl-",Gnas,1
"Benzoic acid, pentadecyl ester",Gnas,1
Benzophenone,Gnas,1
Isofucosterol,Gnas,1
Methyl aminoacetate,Gnas,1
3'-(Trimethylsilyl)oxy-beta-naphthoflavone,Ttf1,-1
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",Ttf1,1
Methylmalonic monoamide,Ttf1,1
mt-Nd2,3'-(Trimethylsilyl)oxy-beta-naphthoflavone,-1
Tpr,3'-(Trimethylsilyl)oxy-beta-naphthoflavone,-1
Slk,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",1
Isopropyl palmitate,Slk,1
Methyl aminoacetate,Slk,1
4-(Methoxycarbonyl)phenol,Gm17530,-1
4-Hydroxybutanoic acid,Nicol1,1
"Aziridine, 1-(2-buten-2-yl)-",Nicol1,-1
Vps36,4-Hydroxyphenyllactic acid,1
Benzophenone,Vps36,1
Methyl aminoacetate,Vps36,1
5-Henicosylresorcinol,Adck2,-1
Pimelic acid,Adck2,-1
Fcho2,5-Hydroxyquinoline,1
D-Fructose,Gstm6,-1
L-Asparagine,Gstm6,-1
N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,Gstm6,-1
L-5-Oxoproline,Leprotl1,1
Silc1,"6,7,4'-Trihydroxyisoflavone",-1
Mef2a,"6,7,4'-Trihydroxyisoflavone",1
N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,Mef2a,1
"Glycine, N-(1-oxobutyl)-",Atp5mg,1
"Benzaldehyde, 2,5-dimethyl-",mt-Tv,-1
"D-(+)-Ribono-1,4-lactone (R,S,R)-",mt-Tv,-1
Methylmalonic monoamide,mt-Tv,-1
9-Hexadecenoic acid,Clpp,1
Dodecylcyclohexane,Hk1,-1
Indole-5-carboxylic acid,Hk1,-1
"N,N-Dimethyl-2-cyclohexyloxyethylamine",Hk1,-1
Ribitol,Hk1,-1
"Acetic acid, bis[(trimethylsilyl)oxyl]-",Pard6a,1
Adipoyl-L-carnitine,Dnajc21,1
Dhx29,Adipoyl-L-carnitine,-1
Zfp638,Adipoyl-L-carnitine,1
N-Valerylglycine,Dhx29,-1
Isopropyl palmitate,Zfp638,1
Methyl aminoacetate,Zfp638,1
Cyclo-(l-leucyl-l-phenylalanyl) ,Net1,-1
Allylescaline ,Pdss1,-1
Niclosamide,Pdss1,-1
"alpha-L-Galactopyranoside, methyl 6-deoxy-, (R,R,R,S,S)-",Clcn2,1
N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,Clcn2,1
Arsenous acid,Eif3l,-1
Aspartic acid,Dstn,-1
"Benzaldehyde, 2,5-dimethyl-",Arhgef12,1
"Benzoic acid, pentadecyl ester",Arhgef12,1
Arhgap5,"Benzaldehyde, 2,5-dimethyl-",1
Plscr2,"Benzaldehyde, 2,5-dimethyl-",1
Cldn22,"Benzaldehyde, 2,5-dimethyl-",-1
Smarca5,"Benzaldehyde, 2,5-dimethyl-",1
"Glycine, N-(1-oxobutyl)-",Plscr2,1
D-(-)-Citramalic acid,Cldn22,-1
"Dodecane, 4,6-dimethyl-",Cldn22,-1
Isopropyl palmitate,Smarca5,1
"Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)-",Thra,1
Itch,"Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)-",-1
Pfn1,"Benzene, 1-acetoxy-2,6-dimethoxy-4-(2-propenyl)-",-1
Hydroquinone,Micall2,1
"L-Lysine, ethyl ester ",Micall2,-1
"Benzeneethanamine, N-[(pentafluorophenyl)methylene]-4-[(trimethylsilyl)oxy]-",Cebpa,1
Zfp760,"Benzimidazole, 5-trifluoromethyl-2-methyl-",1
Ahcyl2,"Benzimidazole, 5-trifluoromethyl-2-methyl-",1
Tm9sf3,"Benzimidazole, 5-trifluoromethyl-2-methyl-",1
"Propanetriol, 2-methyl-",Zfp760,1
"Benzoic acid, pentadecyl ester",Ahcyl2,1
beta-Lyxopyranose,Ahcyl2,1
Levulinic acid,Ahcyl2,1
p-Toluic acid,Ahcyl2,1
Levulinic acid,Tm9sf3,1
"Benzo[b]fluorene, 5-amino-7-methyl-1,2,3,4,6,7,8,9-octahydro-11-thia-10-aza-",Rec8,-1
Pdlim5,"Benzoic acid, pentadecyl ester",1
Nsmf,"Benzoic acid, pentadecyl ester",-1
Ppfibp1,"Benzoic acid, pentadecyl ester",1
Dinoseb ,Pdlim5,1
Levulinic acid,Pdlim5,1
Methylmalonic monoamide,Pdlim5,1
Levulinic acid,Nsmf,-1
Benzophenone,Pdcd4,1
Isopropyl palmitate,Pdcd4,1
"Pentenoic acid, 4-[(trimethylsilyl)oxy]-",Pdcd4,1
Psmg3,Benzophenone,-1
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",Psmg3,-1
"Dodecane, 4,6-dimethyl-",Psmg3,-1
beta-Lyxopyranose,Ccnd1,1
Clec14a,beta-Lyxopyranose,1
Butylated Hydroxytoluene,Clec14a,1
"Cyclopentaneacetic acid, 3-oxo-2-pentyl-",Clec14a,1
"N,O-Bis(trimethylsilyl)carbamate",Clec14a,1
Sertraline carbamoyl glucuronide,Clec14a,1
"D-(-)-Fructofuranose, pentakis",Vangl1,-1
Mtmr2,"Butanoic acid, 2-methyl-3-[(trimethylsilyl)oxy]-",1
Butylated Hydroxytoluene,Zfp383,1
Zfp654,Butylated Hydroxytoluene,1
Hydantoic acid,Grpel1,-1
Carfentrazone-ethyl,Eeig1,1
"Cholest-7-en-3-ol, (3beta,5alpha)-",Adcy9,1
cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,BC065397,1
Cyclobutanol,Rab5c,-1
N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,Rab5c,-1
Malic acid,Dcxr,1
"Cyclopentanone, 2,2,4-trimethyl-",Lmtk3,-1
Cerox1,"Cyclopentanone, 2,2,4-trimethyl-",-1
Methylmalonic monoamide,Cerox1,-1
Men1,D-(-)-Citramalic acid,-1
"D-(-)-Fructofuranose, pentakis",Iqgap2,-1
Arrdc4,"D-(-)-Fructofuranose, pentakis",-1
"D-(+)-Ribono-1,4-lactone (R,S,R)-",Msh2,-1
"Dodecane, 4,6-dimethyl-",Msh2,-1
"D-(+)-Talofuranose, pentakis",Adamtsl1,1
Gm43513,D-Fructose,1
"D-Isoleucine, N-acetyl-",Tmem167,1
1110004F10Rik,D-Mannose,1
Nfe2l2,D-Mannose,1
Mansc4,D-Mannose,1
Shoc2,D-Mannose,1
L-Alanine,Nfe2l2,-1
Ccdc33,Decanoic acid,1
Ethanolamine,Ccdc33,-1
Sptan1,Deoxycholic Acid,-1
Pak2,Dinoseb ,1
Ap3b1,Dinoseb ,1
Isopropyl palmitate,Pak2,1
Methyl aminoacetate,Pak2,1
Isofucosterol,Ap3b1,1
Isopropyl palmitate,Ap3b1,1
Methyl aminoacetate,Ap3b1,1
Cd47,DL-Glyceraldehyde,1
Pbx1,DL-Glyceraldehyde,1
Vps13b,DL-Glyceraldehyde,1
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",Cd47,1
Trimidox,Pbx1,-1
Doconexent,Stk33,1
Mtrex,"Dodecane, 4,6-dimethyl-",-1
Phenoxyacetic acid,Mtrex,-1
Dodecylcyclohexane,Ncaph2,-1
"N,N-Diethyl-2-aminoethanol",Ncaph2,-1
Neostigmine ,Ncaph2,-1
Octan-2-yl palmitate,Ncaph2,1
Bhlhe41,Dodecylcyclohexane,1
Tmem229b,Dodecylcyclohexane,-1
Myristic acid,Bhlhe41,1
"N,N-Diethyl-2-aminoethanol",Tmem229b,-1
Erythritol,Tbc1d2,-1
Tnfsf13os,"Erythrono-1,4-lactone, (Z)-",-1
Glucopyranose,Tnfsf13os,-1
"Ethanone, 1-(2,5-dimethoxyphenyl)-",Tmem80,1
"N,N-Dimethyl-2-cyclohexyloxyethylamine",Zfp219,-1
Phenoxyacetic acid,Zfp219,-1
Galactopyranose,Syt17,1
"Glycine, N-(N-DL-leucylglycyl)-",Arhgap15,-1
"Glycine, N-[4-[(trimethylsilyl)oxy]benzoyl]-",Gmppa,1
Glycolic acid,Cox18,-1
Glyoxime,Gm42636,1
Hydracrylic acid,Gm42636,1
Hexanoic acid,Gm38380,-1
Tributyl acetylcitrate,Gm38380,1
S100a8,Hydracrylic acid,-1
Phenylalanine,S100a8,-1
Hydroquinidine,Ppp1r12a,1
Emc10,Indole-5-carboxylic acid,-1
"Inosose-2, 1,3,4,5,6-pentakis-",Telo2,-1
Fn3krp,Isofucosterol,1
"N,N-Diethyl-2-aminoethanol",Twsg1,-1
Isopropyl palmitate,Usf3,1
N-Isovaleroylglycine,Usf3,1
4930556M19Rik,Isopropyl palmitate,1
Csnk1a1,Isopropyl palmitate,1
Jph1,Isopropyl palmitate,1
Pcmtd1,Isopropyl palmitate,1
Propylamine,4930556M19Rik,1
Methyl aminoacetate,Pcmtd1,1
Zfp879,L-5-Oxoproline,-1
Adamts15,L-Hydroxyproline,-1
L-Tryptophan,Pdlim1,-1
"L-Tryptophan, N-acetyl-1",Pdlim1,-1
Tceanc,L-Tryptophan,1
Dcp2,"L-Tryptophan, N-acetyl-1",1
Gm15083,Levulinic acid,1
Ada,Methyl aminoacetate,-1
Gpr162,Methyl aminoacetate,-1
Dlg4,Methyl aminoacetate,-1
Nitrosothymol,Gpr162,-1
Pimelic acid,Dlg4,-1
Methyl-3-methoxy-5-methyl benzoate,Gm15675,1
Oxalic acid,Gm15675,-1
"N-isobutyl-2-(trimethylsilyloxy]-4,5-dihydro-1H-imidazole-1-carboxamide",Lrrc75b,-1
Snora35,N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,1
n-Pentadecanol,Prpf3,-1
0610040J01Rik,"N,N-Diethyl-2-aminoethanol",-1
Psmd8,"N,N-Dimethyl-2-cyclohexyloxyethylamine",-1
Ppp1r1b,"N,N-Dimethyl-2-cyclohexyloxyethylamine",-1
Tkt,"N,O-Bis(trimethylsilyl)carbamate",-1
Nitrosothymol,Tkt,-1
Mrpl17,Nitrosothymol,-1
Rpl37,Nitrosothymol,-1
Ser-Leu,Pigyl,-1
Mpi,Octocrylene,-1
Mcfd2,p-Toluic acid,1
Src,p-Toluic acid,1
Bcat1,Phenylalanine,-1
Phosalone,Nek8,-1
"Propiophenone, 3',4'-dimethoxy-",Vps37d,1
Ano8,Sertraline carbamoyl glucuronide,-1
Stearic acid,Gpsm3,1
"Stigmast-5-ene, 3beta-",Shc1,-1
"Tacrine, N-trimethylsilyl-",Asb8,-1
"Thiazolo[4,5-f]quinoline, 2,9-dimethyl-",Asb16,-1
Triethanolamine,Scyl1,-1
Trimidox,Exph5,-1
